-110.59,322.473,4482.27
-0.135558,-0.225436,-0.964781
-602.843,178.382,4585.1
-114.505,-186.785,4601.81
381.663,466.564,4379.43
-106.675,831.731,4362.72
5219.89,19.6138,-677.431
-0.957541,0.166727,0.235195
5100.73,-463.661,-819.959
5340.21,18.0463,-186.443
5340.08,490.759,-522.098
5098.53,33.3104,-1181.22
91.7879,88.7412,0
89.4068,91.1223,0
579.761,614.407,0
831.105,837.883,0
5.2637,0,0
0.0025048,0,0
2,0,0
-110.647,322.678,4484.21
-0.132862,-0.22451,-0.965372
-603.126,178.313,4585.57
-114.708,-186.701,4603.24
381.833,467.043,4382.86
-106.586,832.057,4365.19
5222.72,20.7765,-674.891
-0.953553,0.185686,0.237187
5090.65,-467.91,-823.279
5342.11,15.2008,-190.564
5355.99,497.971,-512.694
5102.14,37.8445,-1173.03
93.8931,90.5163,0
91.5142,92.8952,0
580.541,615.014,0
834.838,843.917,0
5.26619,0,0
0.0025044,0,0
3,0,0
-827.099,319.03,4457.71
0.316718,-0.185476,-0.930209
-1305.19,150.528,4328.53
-854.348,-194.992,4550.92
-349.01,487.533,4586.89
-799.849,833.052,4364.5
5239.08,735.317,-669.914
-0.946614,-0.294309,0.131548
5363.82,261.335,-832.749
5301.82,763.841,-154.621
5120.42,1189.16,-508.383
5170.26,726.938,-1183.9
88.2638,88.595,0
85.9948,90.8641,0
582.189,614.458,0
820.032,846.295,0
5.33268,0,0
0.00248594,0,0
4,0,0
