-110.584,322.488,4482.27
-0.134893,-0.226167,-0.964703
-593.064,179.741,4583.2
-593.064,179.741,4583.2
-593.064,179.741,4583.2
-593.064,179.741,4583.2
5233.55,2080.25,-2179.88
-0.960226,0.172789,0.21862
5104.29,-393.14,-874.697
5387.98,8219.58,-6097.96
5343.63,493.124,-526.791
5098.32,1.44999,-1220.08
73.3785,78.2374,0
73.3785,78.2374,0
524.902,705.3,0
10657.9,10697.7,0
0,0,0
0.0025046,0,0
1,0,0
-110.639,322.511,4482.24
-0.134569,-0.226491,-0.964672
-593.132,179.737,4583.07
-593.132,179.737,4583.07
-593.132,179.737,4583.07
-593.132,179.737,4583.07
5224.88,19.4259,-677.884
-0.961892,0.165584,0.217288
5108.78,-465.559,-822.259
5336.26,19.3105,-184.755
5342.12,495.144,-521.376
5112.38,28.8081,-1183.15
92.0703,89.1781,0
92.0703,89.1781,0
582.975,612.163,0
831.802,842.481,0
0,0,0
0.00250449,0,0
2,0,0
665.728,318.922,4336.33
-0.687266,-0.157783,-0.709062
324.046,188.856,4696.45
324.046,188.856,4696.45
324.046,188.856,4696.45
324.046,188.856,4696.45
2965.55,-2123.17,-3331.24
-0.684856,0.706546,0.177145
4692.32,-1068.04,-815.494
4388.77,-1743.4,468.332
5379.31,-457.341,-601.791
-2598.18,-5223.92,-12376
69.6765,53.1956,0
69.6765,53.1956,0
1943.07,2118.95,0
14764.3,15007,0
0,0,0
0.00290791,0,0
3,0,0
-503.375,347.964,4004.3
-0.0170707,-0.143539,-0.980691
-983.915,183.43,4036.36
-983.915,183.43,4036.36
-983.915,183.43,4036.36
-983.915,183.43,4036.36
4756.68,422.162,-696.524
-0.979976,0.0668729,0.149823
4698.12,-62.942,-864.993
4833.05,410.32,-194.923
4816.21,903.401,-521.369
4679.34,437.87,-1204.81
91.6787,90.0497,0
91.6787,90.0497,0
590.859,607.429,0
833.744,845.69,0
0,0,0
0.00224874,0,0
4,0,0
-110.606,322.479,4482.26
-0.135187,-0.2255,-0.964818
-593.063,179.687,4583.23
-593.063,179.687,4583.23
-593.063,179.687,4583.23
-593.063,179.687,4583.23
5225.11,19.0133,-678.299
-0.959369,0.177641,0.218735
5102.71,-463.975,-822.724
5337.91,18.9993,-183.598
5347.87,491.124,-523.34
5111.95,29.9052,-1183.53
91.5683,89.0843,0
91.5683,89.0843,0
581.843,611.841,0
832.542,841.747,0
0,0,0
0.00250463,0,0
5,0,0
-110.591,322.458,4481.68
-0.135757,-0.225825,-0.964662
-592.994,179.713,4582.98
-592.994,179.713,4582.98
-592.994,179.713,4582.98
-592.994,179.713,4582.98
5223.21,20.3614,-676.645
-0.959042,0.175641,0.222087
5100.83,-465.139,-821.127
5336.05,17.6475,-187.175
5347.35,499.202,-519.314
5108.6,29.7346,-1178.96
92.9018,89.7886,0
92.9018,89.7886,0
585.186,610.828,0
830.854,844.159,0
0,0,0
0.00250464,0,0
6,0,0
