-110.529,446.332,2956.25
0.0781253,-0.517447,-0.852141
-67.3885,886.858,2692.7
-67.3885,886.858,2692.7
-67.3885,886.858,2692.7
-67.3885,886.858,2692.7
3697.17,124.866,-823.896
-0.84881,-0.107702,0.51738
3845,-349.721,-680.142
3959.33,162.895,-385.974
3549.62,598.824,-967.253
3434.75,87.467,-1262.22
89.3542,89.4553,0
89.3542,89.4553,0
600.212,603.247,0
831.602,838.304,0
0,0,0
0.00340323,0,0
1,0,0
1741.17,406.858,2700.84
-0.725027,-0.133103,-0.675736
1450.19,176.879,3058.36
1450.19,176.879,3058.36
1450.19,176.879,3058.36
1450.19,176.879,3058.36
3478.86,-1715.77,-822.446
-0.672409,0.723851,0.154275
3118.56,-1999.07,-1063.66
3478.45,-1824.98,-311.684
3828.19,-1442.49,-582.06
3490.25,-1596.53,-1332.38
88.7515,88.4291,0
88.7515,88.4291,0
584.6,610.278,0
837.25,851.679,0
0,0,0
0.00361738,0,0
2,0,0
1180.56,412.849,3046.42
-0.525092,-0.0681232,-0.848313
798.541,179.768,3301.6
798.541,179.768,3301.6
798.541,179.768,3301.6
798.541,179.768,3301.6
3829.77,-1159.46,-814.627
-0.850799,0.512746,0.114663
3569.53,-1536.97,-1057.32
3841.26,-1252.31,-314.069
4088.68,-785.236,-566.944
3819.59,-1063.31,-1320.18
91.4226,90.1153,0
91.4226,90.1153,0
585.947,596.665,0
841.03,846.86,0
0,0,0
0.0035782,0,0
3,0,0
-45.1882,447.356,3000.49
0.606527,-0.0996464,-0.788794
-435.01,253.267,2725.26
-435.01,253.267,2725.26
-435.01,253.267,2725.26
-435.01,253.267,2725.26
3752.1,70.2531,-820.333
-0.794132,-0.603249,0.0725555
4025.14,-313.43,-1021.69
3802.05,65.1334,-316.327
3482.17,450.584,-612.989
3699.03,78.7244,-1330.32
90.9483,89.4355,0
90.9483,89.4355,0
582.209,596.28,0
828,839.675,0
0,0,0
0.00382998,0,0
4,0,0
-778.714,462.381,3076.89
-0.566441,0.0321535,-0.823475
-1159.58,224.772,3329.6
-1159.58,224.772,3329.6
-1159.58,224.772,3329.6
-1159.58,224.772,3329.6
3832.15,782.747,-817.839
-0.836351,0.547822,-0.0167838
3594.91,412.658,-1075.36
3783.81,724.389,-312.483
4069.15,1152.33,-565.805
3880.73,841.604,-1317.71
89.2945,90.5859,0
89.2945,90.5859,0
563.603,579.404,0
835.315,845.528,0
0,0,0
0.00403099,0,0
5,0,0
-224.172,452.279,2862.79
-0.324546,-0.0790286,-0.942563
-660.13,235.48,3031.08
-660.13,235.48,3031.08
-660.13,235.48,3031.08
-660.13,235.48,3031.08
3619.72,236.213,-821.736
-0.948668,0.306195,0.0787527
3460.06,-198.481,-1054.79
3635.88,156.333,-316.318
3780.49,671.975,-579.701
3602.44,315.025,-1336.13
91.579,89.5323,0
91.579,89.5323,0
595.861,603.694,0
837.964,855.194,0
0,0,0
0.00319503,0,0
6,0,0
-223.583,461.467,2866.19
-0.353714,0.0944675,-0.930571
-703.207,492.343,3051.63
-703.207,492.343,3051.63
-703.207,492.343,3051.63
-703.207,492.343,3051.63
3622.16,236.48,-828.941
-0.933301,0.349129,-0.0832479
3439.47,-247.174,-809.375
3649.53,423.348,-352.165
3801.29,712.765,-839.192
3598.36,56.9813,-1315.03
89.6209,91.0018,0
89.6209,91.0018,0
586.613,611.148,0
832.301,841.362,0
0,0,0
0.0033616,0,0
7,0,0
-223.584,461.473,2866.12
-0.353944,0.0945328,-0.930477
-703.16,492.348,3051.69
-703.16,492.348,3051.69
-703.16,492.348,3051.69
-703.16,492.348,3051.69
3620.71,238.758,-829.805
-0.930691,0.354852,-0.086543
3435.63,-241.634,-809.934
3647.57,425.794,-351.129
3805.06,719.151,-843.006
3594.57,51.7193,-1315.15
89.5784,91.039,0
89.5784,91.039,0
590.285,609.515,0
834.795,846.897,0
0,0,0
0.00336191,0,0
8,0,0
779.707,435.324,3128.77
-0.794732,0.0999055,-0.598682
471.396,453.499,3541.07
471.396,453.499,3541.07
471.396,453.499,3541.07
471.396,453.499,3541.07
3889.77,-763.186,-822.525
-0.601629,0.795606,-0.0706677
3484.61,-1069.35,-820.022
4002.89,-635.118,-343.199
4297.17,-455.552,-827.59
3774.4,-892.726,-1299.29
89.9016,90.2938,0
89.9016,90.2938,0
576.369,606.58,0
809.215,847.679,0
0,0,0
0.00440096,0,0
9,0,0
1432.82,419.903,2948.69
-0.600949,0.148137,-0.785439
1023.65,306.238,3240.32
1023.65,306.238,3240.32
1023.65,306.238,3240.32
1023.65,306.238,3240.32
3741.25,-1419.22,-826.926
-0.796858,0.595092,-0.103343
3454.43,-1825.28,-953.903
3725.9,-1351.96,-321.477
4030.99,-1008.64,-697.092
3753.67,-1491,-1335.23
90.8963,90.0766,0
90.8963,90.0766,0
582.363,599.967,0
833.587,848.643,0
0,0,0
0.00362773,0,0
10,0,0
-141.001,484.483,2978.47
-0.0337454,0.163983,-0.985886
-643.215,369.776,2976.58
-643.215,369.776,2976.58
-643.215,369.776,2976.58
-643.215,369.776,2976.58
3728.88,157.627,-850.572
-0.985592,0.020926,-0.167082
3740.39,-344.415,-981.354
3643.13,197.005,-339.906
3717.69,661.264,-721.677
3814.31,116.657,-1359.35
89.9171,90.3458,0
89.9171,90.3458,0
599.023,607.846,0
834.586,854.708,0
0,0,0
0.003159,0,0
11,0,0
